id,age,sex,story_id,test_type,story,mist,sit,Factors
206,24,Nő,6,baq,Néha értéktárgyak vannak nálam.,2,1,Dropped
206,24,Nő,7,baq,Néha vezetek.,1,1,Dropped
206,24,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
206,24,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
206,24,Nő,10,baq,Néha sok feladatom van.,3,1,PlanningError
206,24,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,Dropped
206,24,Nő,12,baq,Néha kulcsot kell magammal vinnem.,2,1,Dropped
206,24,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
206,24,Nő,14,baq,Néha magammal kell vinnem a bérletem.,2,1,Dropped
206,24,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,0,Dropped
206,24,Nő,16,baq,Néha időre kell odaérnem valahova.,1,1,Dropped
206,24,Nő,17,baq,Néha valamit meg kell tanulnom.,2,1,PlanningError
206,24,Nő,18,baq,Néha ruhát vásárolok.,1,1,Dropped
206,24,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
206,24,Nő,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
206,24,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
206,24,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
206,24,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
206,24,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
206,24,Nő,25,baq,Néha tömegközlekedéssel utazom.,2,1,Inattention
206,24,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
206,24,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
207,23,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,PlanningError
207,23,Nő,2,baq,Néha pénzügyeket intézek.,2,1,Inattention
207,23,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,2,1,PlanningError
207,23,Nő,4,baq,Néha hivatalos ügyet intézek.,2,1,Inattention
207,23,Nő,5,baq,Néha sétálok.,1,1,Inattention
207,23,Nő,6,baq,Néha értéktárgyak vannak nálam.,2,1,Dropped
207,23,Nő,7,baq,Néha vezetek.,NA,0,Dropped
207,23,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
207,23,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,2,1,Dropped
207,23,Nő,10,baq,Néha sok feladatom van.,4,1,PlanningError
207,23,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,4,1,Dropped
207,23,Nő,12,baq,Néha kulcsot kell magammal vinnem.,3,1,Dropped
207,23,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,1,Dropped
207,23,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
207,23,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
207,23,Nő,16,baq,Néha időre kell odaérnem valahova.,1,1,Dropped
207,23,Nő,17,baq,Néha valamit meg kell tanulnom.,2,1,PlanningError
207,23,Nő,18,baq,Néha ruhát vásárolok.,4,1,Dropped
207,23,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
207,23,Nő,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
207,23,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
207,23,Nő,22,baq,Néha főzök vagy sütök valamit.,2,1,Dropped
207,23,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
207,23,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
207,23,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,1,Inattention
207,23,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,2,1,Dropped
207,23,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
208,24,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,PlanningError
208,24,Nő,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
208,24,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
208,24,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,Inattention
208,24,Nő,5,baq,Néha sétálok.,1,1,Inattention
208,24,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
208,24,Nő,7,baq,Néha vezetek.,NA,0,Dropped
208,24,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
208,24,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
208,24,Nő,10,baq,Néha sok feladatom van.,1,1,PlanningError
208,24,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,Dropped
208,24,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
208,24,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
208,24,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
208,24,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
208,24,Nő,16,baq,Néha időre kell odaérnem valahova.,1,1,Dropped
208,24,Nő,17,baq,Néha valamit meg kell tanulnom.,2,1,PlanningError
208,24,Nő,18,baq,Néha ruhát vásárolok.,1,1,Dropped
208,24,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
208,24,Nő,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
208,24,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
208,24,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
208,24,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
208,24,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
208,24,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,1,Inattention
208,24,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,2,1,Dropped
208,24,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
209,24,Nő,1,baq,Néha reggel időre kell beérnem.,5,1,PlanningError
209,24,Nő,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
209,24,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
209,24,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,Inattention
209,24,Nő,5,baq,Néha sétálok.,4,1,Inattention
209,24,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
209,24,Nő,7,baq,Néha vezetek.,1,1,Dropped
209,24,Nő,8,baq,Néha időre oda kell érnem valahova.,2,1,Dropped
209,24,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
209,24,Nő,10,baq,Néha sok feladatom van.,4,1,PlanningError
209,24,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,Dropped
209,24,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
209,24,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
209,24,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
209,24,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
209,24,Nő,16,baq,Néha időre kell odaérnem valahova.,2,1,Dropped
209,24,Nő,17,baq,Néha valamit meg kell tanulnom.,4,1,PlanningError
209,24,Nő,18,baq,Néha ruhát vásárolok.,1,1,Dropped
209,24,Nő,19,baq,Néha vitatkozom emberekkel.,2,1,Dropped
209,24,Nő,20,baq,Néha találkozom új emberekkel.,2,1,Dropped
209,24,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
209,24,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
209,24,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
209,24,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
209,24,Nő,25,baq,Néha tömegközlekedéssel utazom.,2,1,Inattention
209,24,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
209,24,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
210,21,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,PlanningError
210,21,Nő,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
210,21,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,2,1,PlanningError
210,21,Nő,4,baq,Néha hivatalos ügyet intézek.,2,1,Inattention
210,21,Nő,5,baq,Néha sétálok.,2,1,Inattention
210,21,Nő,6,baq,Néha értéktárgyak vannak nálam.,2,1,Dropped
210,21,Nő,7,baq,Néha vezetek.,NA,0,Dropped
210,21,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
210,21,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,2,1,Dropped
210,21,Nő,10,baq,Néha sok feladatom van.,4,1,PlanningError
210,21,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,Dropped
210,21,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
210,21,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
210,21,Nő,14,baq,Néha magammal kell vinnem a bérletem.,2,1,Dropped
210,21,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
210,21,Nő,16,baq,Néha időre kell odaérnem valahova.,2,1,Dropped
210,21,Nő,17,baq,Néha valamit meg kell tanulnom.,2,1,PlanningError
210,21,Nő,18,baq,Néha ruhát vásárolok.,2,1,Dropped
210,21,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
210,21,Nő,20,baq,Néha találkozom új emberekkel.,2,1,Dropped
210,21,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
210,21,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
210,21,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
210,21,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
210,21,Nő,25,baq,Néha tömegközlekedéssel utazom.,2,1,Inattention
210,21,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
210,21,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
211,20,Férfi,1,baq,Néha reggel időre kell beérnem.,2,1,PlanningError
211,20,Férfi,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
211,20,Férfi,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
211,20,Férfi,4,baq,Néha hivatalos ügyet intézek.,2,1,Inattention
211,20,Férfi,5,baq,Néha sétálok.,2,1,Inattention
211,20,Férfi,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
211,20,Férfi,7,baq,Néha vezetek.,1,1,Dropped
211,20,Férfi,8,baq,Néha időre oda kell érnem valahova.,NA,0,Dropped
211,20,Férfi,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
211,20,Férfi,10,baq,Néha sok feladatom van.,3,1,PlanningError
211,20,Férfi,11,baq,Néha előre kell terveznem a kiadásaimmal.,NA,0,Dropped
211,20,Férfi,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
211,20,Férfi,13,baq,Néha egy fontos találkozóra kell odaérnem.,NA,0,Dropped
211,20,Férfi,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
211,20,Férfi,15,baq,Általában időre kell befizetnem számlákat.,NA,0,Dropped
211,20,Férfi,16,baq,Néha időre kell odaérnem valahova.,1,1,Dropped
211,20,Férfi,17,baq,Néha valamit meg kell tanulnom.,1,1,PlanningError
211,20,Férfi,18,baq,Néha ruhát vásárolok.,3,1,Dropped
211,20,Férfi,19,baq,Néha vitatkozom emberekkel.,2,1,Dropped
211,20,Férfi,20,baq,Néha találkozom új emberekkel.,2,1,Dropped
211,20,Férfi,21,baq,Néha fontos megjelennem valahol.,NA,0,Dropped
211,20,Férfi,22,baq,Néha főzök vagy sütök valamit.,2,1,Dropped
211,20,Férfi,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,1,Dropped
211,20,Férfi,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
211,20,Férfi,25,baq,Néha tömegközlekedéssel utazom.,1,1,Inattention
211,20,Férfi,26,baq,Néha figyelni kell pénzköltéseimre.,2,1,Dropped
211,20,Férfi,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
212,19,Nő,1,baq,Néha reggel időre kell beérnem.,4,1,PlanningError
212,19,Nő,2,baq,Néha pénzügyeket intézek.,2,1,Inattention
212,19,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,4,1,PlanningError
212,19,Nő,4,baq,Néha hivatalos ügyet intézek.,3,1,Inattention
212,19,Nő,5,baq,Néha sétálok.,4,1,Inattention
212,19,Nő,6,baq,Néha értéktárgyak vannak nálam.,3,1,Dropped
212,19,Nő,7,baq,Néha vezetek.,NA,0,Dropped
212,19,Nő,8,baq,Néha időre oda kell érnem valahova.,5,1,Dropped
212,19,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,4,1,Dropped
212,19,Nő,10,baq,Néha sok feladatom van.,4,1,PlanningError
212,19,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,3,1,Dropped
212,19,Nő,12,baq,Néha kulcsot kell magammal vinnem.,5,1,Dropped
212,19,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,1,Dropped
212,19,Nő,14,baq,Néha magammal kell vinnem a bérletem.,5,1,Dropped
212,19,Nő,15,baq,Általában időre kell befizetnem számlákat.,5,1,Dropped
212,19,Nő,16,baq,Néha időre kell odaérnem valahova.,3,1,Dropped
212,19,Nő,17,baq,Néha valamit meg kell tanulnom.,4,1,PlanningError
212,19,Nő,18,baq,Néha ruhát vásárolok.,2,1,Dropped
212,19,Nő,19,baq,Néha vitatkozom emberekkel.,2,1,Dropped
212,19,Nő,20,baq,Néha találkozom új emberekkel.,3,1,Dropped
212,19,Nő,21,baq,Néha fontos megjelennem valahol.,4,1,Dropped
212,19,Nő,22,baq,Néha főzök vagy sütök valamit.,2,1,Dropped
212,19,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,5,1,Dropped
212,19,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,2,1,Dropped
212,19,Nő,25,baq,Néha tömegközlekedéssel utazom.,4,1,Inattention
212,19,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,4,1,Dropped
212,19,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,2,1,Inattention
213,24,Nő,1,baq,Néha reggel időre kell beérnem.,3,1,PlanningError
213,24,Nő,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
213,24,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,2,1,PlanningError
213,24,Nő,4,baq,Néha hivatalos ügyet intézek.,2,1,Inattention
213,24,Nő,5,baq,Néha sétálok.,1,1,Inattention
213,24,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
213,24,Nő,7,baq,Néha vezetek.,NA,0,Dropped
213,24,Nő,8,baq,Néha időre oda kell érnem valahova.,2,1,Dropped
213,24,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,2,1,Dropped
213,24,Nő,10,baq,Néha sok feladatom van.,3,1,PlanningError
213,24,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,NA,0,Dropped
213,24,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
213,24,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
213,24,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
213,24,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,0,Dropped
213,24,Nő,16,baq,Néha időre kell odaérnem valahova.,2,1,Dropped
213,24,Nő,17,baq,Néha valamit meg kell tanulnom.,2,1,PlanningError
213,24,Nő,18,baq,Néha ruhát vásárolok.,2,1,Dropped
213,24,Nő,19,baq,Néha vitatkozom emberekkel.,2,1,Dropped
213,24,Nő,20,baq,Néha találkozom új emberekkel.,2,1,Dropped
213,24,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
213,24,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
213,24,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
213,24,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
213,24,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,1,Inattention
213,24,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,2,1,Dropped
213,24,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,2,1,Inattention
214,19,Férfi,1,baq,Néha reggel időre kell beérnem.,2,1,PlanningError
214,19,Férfi,2,baq,Néha pénzügyeket intézek.,4,1,Inattention
214,19,Férfi,3,baq,Néha határidőre kell valamit elkészítenem.,2,1,PlanningError
214,19,Férfi,4,baq,Néha hivatalos ügyet intézek.,2,1,Inattention
214,19,Férfi,5,baq,Néha sétálok.,1,1,Inattention
214,19,Férfi,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
214,19,Férfi,7,baq,Néha vezetek.,NA,0,Dropped
214,19,Férfi,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
214,19,Férfi,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
214,19,Férfi,10,baq,Néha sok feladatom van.,3,1,PlanningError
214,19,Férfi,11,baq,Néha előre kell terveznem a kiadásaimmal.,NA,0,Dropped
214,19,Férfi,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
214,19,Férfi,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
214,19,Férfi,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
214,19,Férfi,15,baq,Általában időre kell befizetnem számlákat.,NA,0,Dropped
214,19,Férfi,16,baq,Néha időre kell odaérnem valahova.,1,1,Dropped
214,19,Férfi,17,baq,Néha valamit meg kell tanulnom.,4,1,PlanningError
214,19,Férfi,18,baq,Néha ruhát vásárolok.,1,1,Dropped
214,19,Férfi,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
214,19,Férfi,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
214,19,Férfi,21,baq,Néha fontos megjelennem valahol.,NA,0,Dropped
214,19,Férfi,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
214,19,Férfi,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
214,19,Férfi,24,baq,Néha jelentkezési lapot kell beadnom.,NA,0,Dropped
214,19,Férfi,25,baq,Néha tömegközlekedéssel utazom.,1,1,Inattention
214,19,Férfi,26,baq,Néha figyelni kell pénzköltéseimre.,NA,0,Dropped
214,19,Férfi,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
215,22,Férfi,1,baq,Néha reggel időre kell beérnem.,1,1,PlanningError
215,22,Férfi,2,baq,Néha pénzügyeket intézek.,2,1,Inattention
215,22,Férfi,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
215,22,Férfi,4,baq,Néha hivatalos ügyet intézek.,1,1,Inattention
215,22,Férfi,5,baq,Néha sétálok.,1,1,Inattention
215,22,Férfi,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
215,22,Férfi,7,baq,Néha vezetek.,1,1,Dropped
215,22,Férfi,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
215,22,Férfi,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
215,22,Férfi,10,baq,Néha sok feladatom van.,3,1,PlanningError
215,22,Férfi,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,Dropped
215,22,Férfi,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
215,22,Férfi,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,1,Dropped
215,22,Férfi,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
215,22,Férfi,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
215,22,Férfi,16,baq,Néha időre kell odaérnem valahova.,2,1,Dropped
215,22,Férfi,17,baq,Néha valamit meg kell tanulnom.,1,1,PlanningError
215,22,Férfi,18,baq,Néha ruhát vásárolok.,1,1,Dropped
215,22,Férfi,19,baq,Néha vitatkozom emberekkel.,3,1,Dropped
215,22,Férfi,20,baq,Néha találkozom új emberekkel.,3,1,Dropped
215,22,Férfi,21,baq,Néha fontos megjelennem valahol.,2,1,Dropped
215,22,Férfi,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
215,22,Férfi,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,1,Dropped
215,22,Férfi,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
215,22,Férfi,25,baq,Néha tömegközlekedéssel utazom.,2,1,Inattention
215,22,Férfi,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
215,22,Férfi,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
216,21,Nő,1,baq,Néha reggel időre kell beérnem.,2,1,PlanningError
216,21,Nő,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
216,21,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
216,21,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,Inattention
216,21,Nő,5,baq,Néha sétálok.,1,1,Inattention
216,21,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
216,21,Nő,7,baq,Néha vezetek.,1,1,Dropped
216,21,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
216,21,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
216,21,Nő,10,baq,Néha sok feladatom van.,1,1,PlanningError
216,21,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,1,Dropped
216,21,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
216,21,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
216,21,Nő,14,baq,Néha magammal kell vinnem a bérletem.,2,1,Dropped
216,21,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
216,21,Nő,16,baq,Néha időre kell odaérnem valahova.,2,1,Dropped
216,21,Nő,17,baq,Néha valamit meg kell tanulnom.,1,1,PlanningError
216,21,Nő,18,baq,Néha ruhát vásárolok.,2,1,Dropped
216,21,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
216,21,Nő,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
216,21,Nő,21,baq,Néha fontos megjelennem valahol.,2,1,Dropped
216,21,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
216,21,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
216,21,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
216,21,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,1,Inattention
216,21,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
216,21,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
217,23,Férfi,1,baq,Néha reggel időre kell beérnem.,1,1,PlanningError
217,23,Férfi,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
217,23,Férfi,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
217,23,Férfi,4,baq,Néha hivatalos ügyet intézek.,1,1,Inattention
217,23,Férfi,5,baq,Néha sétálok.,1,1,Inattention
217,23,Férfi,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
217,23,Férfi,7,baq,Néha vezetek.,2,1,Dropped
217,23,Férfi,8,baq,Néha időre oda kell érnem valahova.,3,1,Dropped
217,23,Férfi,9,baq,Néha napközben értéktárgyak vannak nálam.,3,1,Dropped
217,23,Férfi,10,baq,Néha sok feladatom van.,1,1,PlanningError
217,23,Férfi,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,1,Dropped
217,23,Férfi,12,baq,Néha kulcsot kell magammal vinnem.,2,1,Dropped
217,23,Férfi,13,baq,Néha egy fontos találkozóra kell odaérnem.,3,1,Dropped
217,23,Férfi,14,baq,Néha magammal kell vinnem a bérletem.,1,1,Dropped
217,23,Férfi,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
217,23,Férfi,16,baq,Néha időre kell odaérnem valahova.,3,1,Dropped
217,23,Férfi,17,baq,Néha valamit meg kell tanulnom.,2,1,PlanningError
217,23,Férfi,18,baq,Néha ruhát vásárolok.,3,1,Dropped
217,23,Férfi,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
217,23,Férfi,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
217,23,Férfi,21,baq,Néha fontos megjelennem valahol.,NA,0,Dropped
217,23,Férfi,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
217,23,Férfi,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,Dropped
217,23,Férfi,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,Dropped
217,23,Férfi,25,baq,Néha tömegközlekedéssel utazom.,2,1,Inattention
217,23,Férfi,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
217,23,Férfi,27,baq,Néha fontos információkat kell átadni másoknak.,4,1,Inattention
218,42,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,PlanningError
218,42,Nő,2,baq,Néha pénzügyeket intézek.,1,1,Inattention
218,42,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,PlanningError
218,42,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,Inattention
218,42,Nő,5,baq,Néha sétálok.,1,1,Inattention
218,42,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,Dropped
218,42,Nő,7,baq,Néha vezetek.,1,1,Dropped
218,42,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,Dropped
218,42,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,Dropped
218,42,Nő,10,baq,Néha sok feladatom van.,2,1,PlanningError
218,42,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,Dropped
218,42,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,Dropped
218,42,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,Dropped
218,42,Nő,14,baq,Néha magammal kell vinnem a bérletem.,NA,0,Dropped
218,42,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,Dropped
218,42,Nő,16,baq,Néha időre kell odaérnem valahova.,1,1,Dropped
218,42,Nő,17,baq,Néha valamit meg kell tanulnom.,1,1,PlanningError
218,42,Nő,18,baq,Néha ruhát vásárolok.,1,1,Dropped
218,42,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,Dropped
218,42,Nő,20,baq,Néha találkozom új emberekkel.,1,1,Dropped
218,42,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,Dropped
218,42,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,Dropped
218,42,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,1,Dropped
218,42,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,NA,0,Dropped
218,42,Nő,25,baq,Néha tömegközlekedéssel utazom.,2,1,Inattention
218,42,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,Dropped
218,42,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,Inattention
219,19,Férfi,1,baq,Néha reggel időre kell beérnem.,3,1,PlanningError
219,19,Férfi,2,baq,Néha pénzügyeket intézek.,NA,0,Inattention
